motif,0,1,2,3,4,5,6,7,8,9
+0-1+2+0+2+1,0.0,1.3076922775147935e-07,1.6481271589435703e-07,1.2655776792595865e-07,1.520651974465212e-07,6.197418775080179e-07,5.33837845686697e-07,2.915719665217068e-07,2.458544030556752e-07,2.473474459892117e-07
+0-1+2+0+2+2,2.7281020703020994e-07,5.230769110059174e-07,2.1975028785914271e-07,4.429521877408553e-07,0.0,5.070615361429238e-07,5.33837845686697e-07,2.186789748912801e-07,3.933670448890803e-07,5.441643811762657e-07
+0-1+2+0+2-1,0.0,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0-1+2+0+2+0,5.456204140604199e-07,1.0461538220118348e-06,2.7468785982392837e-07,3.796733037778759e-07,4.561955923395636e-07,6.197418775080179e-07,8.007567685300455e-07,2.186789748912801e-07,8.850758510004308e-07,5.441643811762657e-07
+0-1+2+0-1+1,0.0,0.0,1.0987514392957136e-07,0.0,5.06883991488404e-08,1.1268034136509417e-07,0.0,0.0,0.0,9.893897839568467e-08
+0-1+2+0-1-1,0.0,0.0,1.0987514392957136e-07,2.531155358519173e-07,0.0,5.6340170682547085e-08,1.3345946142167424e-07,7.28929916304267e-08,0.0,9.893897839568467e-08
+0-1+2+0-1-2,0.0,0.0,0.0,1.8983665188893796e-07,0.0,0.0,6.672973071083712e-08,0.0,4.917088061113504e-08,4.946948919784234e-08
+0-1+2+0-2+1,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1+2+0-2-1,0.0,0.0,0.0,6.327888396297932e-08,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1+2+0-2-2,0.0,0.0,0.0,6.327888396297932e-08,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1+2+0+0+1,5.456204140604199e-07,1.1769230497633143e-06,3.8456300375349974e-07,1.8983665188893796e-07,8.110143863814464e-07,6.197418775080179e-07,8.007567685300455e-07,4.373579497825602e-07,4.425379255002154e-07,4.946948919784234e-07
+0-1+2+0+0+2,0.0,5.230769110059174e-07,5.493757196478568e-08,1.8983665188893796e-07,2.027535965953616e-07,0.0,4.0037838426502274e-07,0.0,9.834176122227008e-08,4.946948919784234e-08
+0-1-1+1+1+1,0.0,0.0,3.2962543178871406e-07,3.163944198148966e-07,1.520651974465212e-07,1.6902051204764125e-07,1.3345946142167424e-07,2.186789748912801e-07,0.0,2.96816935187054e-07
+0-1-1+1+1+2,1.3640510351510497e-07,1.3076922775147935e-07,1.0987514392957136e-07,6.327888396297932e-08,1.013767982976808e-07,0.0,1.3345946142167424e-07,2.915719665217068e-07,0.0,1.48408467593527e-07
+0-1-1+1+1-2,0.0,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0-1-1+1+1+0,0.0,1.3076922775147935e-07,0.0,1.8983665188893796e-07,0.0,1.1268034136509417e-07,2.0018919213251137e-07,2.915719665217068e-07,4.917088061113504e-08,4.946948919784234e-08
+0-1-1+1+2+1,0.0,1.3076922775147935e-07,5.493757196478568e-08,6.327888396297932e-08,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,4.917088061113504e-08,0.0
+0-1-1+1+2+2,0.0,1.3076922775147935e-07,0.0,3.163944198148966e-07,4.561955923395636e-07,5.6340170682547085e-08,6.672973071083712e-08,7.28929916304267e-08,4.917088061113504e-08,1.48408467593527e-07
+0-1-1+1+2+0,0.0,3.9230768325443807e-07,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0-1-1+1-1+1,0.0,1.3076922775147935e-07,5.493757196478568e-08,6.327888396297932e-08,2.53441995744202e-07,5.6340170682547085e-08,0.0,2.186789748912801e-07,0.0,0.0
+0-1-1+1-1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0-1-1+1-1+0,0.0,7.846153665088761e-07,5.493757196478568e-08,3.163944198148966e-07,1.013767982976808e-07,2.2536068273018834e-07,6.672973071083712e-07,1.457859832608534e-07,9.834176122227008e-08,2.473474459892117e-07
+0-1-1+1-2+1,0.0,0.0,5.493757196478568e-08,0.0,1.013767982976808e-07,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-1+1-2-1,0.0,0.0,0.0,0.0,5.06883991488404e-08,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0-1-1+1-2-2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1+1+0+1,1.3640510351510497e-07,9.153845942603556e-07,5.493757196478568e-08,5.695099556668139e-07,4.055071931907232e-07,5.634017068254708e-07,3.336486535541856e-07,2.186789748912801e-07,9.834176122227008e-08,9.893897839568467e-08
+0-1-1+1+0+2,0.0,0.0,1.0987514392957136e-07,6.327888396297932e-08,1.520651974465212e-07,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0-1-1+2+1+1,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-1+2+1+2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0-1-1+2+1+0,1.3640510351510497e-07,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,4.917088061113504e-08,0.0
+0-1-1+2+2+2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-1+2+2+0,0.0,1.3076922775147935e-07,0.0,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-1+2-1-2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-1+2-1+0,1.3640510351510497e-07,0.0,5.493757196478568e-08,0.0,5.06883991488404e-08,0.0,0.0,1.457859832608534e-07,0.0,0.0
+0-1-1+2-2+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-1+2+0+1,0.0,0.0,0.0,6.327888396297932e-08,5.06883991488404e-08,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-1+2+0+2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-1-1+1+1,4.092153105453149e-07,3.9230768325443807e-07,0.0,4.429521877408553e-07,3.041303948930424e-07,3.380410240952825e-07,1.3345946142167424e-07,5.102509414129869e-07,4.917088061113504e-08,1.48408467593527e-07
+0-1-1-1+1+2,2.7281020703020994e-07,1.3076922775147935e-07,0.0,1.2655776792595865e-07,5.06883991488404e-08,1.1268034136509417e-07,2.669189228433485e-07,0.0,0.0,2.473474459892117e-07
+0-1-1-1+1-1,0.0,0.0,5.493757196478568e-08,0.0,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-1+1-2,0.0,0.0,0.0,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-1-1+1+0,4.092153105453149e-07,1.3076922775147935e-07,1.6481271589435703e-07,3.163944198148966e-07,1.520651974465212e-07,7.324222188731121e-07,8.007567685300455e-07,2.915719665217068e-07,2.458544030556752e-07,3.957559135827387e-07
+0-1-1-1+2+1,1.3640510351510497e-07,1.3076922775147935e-07,1.6481271589435703e-07,1.2655776792595865e-07,1.520651974465212e-07,2.817008534127354e-07,2.669189228433485e-07,0.0,9.834176122227008e-08,1.48408467593527e-07
+0-1-1-1+2+2,6.820255175755248e-07,0.0,1.0987514392957136e-07,2.531155358519173e-07,2.027535965953616e-07,5.070615361429238e-07,2.669189228433485e-07,2.915719665217068e-07,2.458544030556752e-07,4.4522540278058106e-07
+0-1-1-1+2+0,2.7281020703020994e-07,1.3076922775147935e-07,5.493757196478568e-08,0.0,0.0,1.1268034136509417e-07,0.0,0.0,4.917088061113504e-08,0.0
+0-1-1-1-1+1,4.092153105453149e-07,0.0,0.0,0.0,5.06883991488404e-08,0.0,0.0,1.457859832608534e-07,4.917088061113504e-08,4.946948919784234e-08
+0-1-1-1-1-1,0.0,0.0,0.0,0.0,0.0,1.1268034136509417e-07,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-1-1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-1-1-1+0,1.3640510351510497e-07,2.615384555029587e-07,5.493757196478568e-08,6.327888396297932e-08,0.0,1.1268034136509417e-07,6.672973071083712e-08,7.28929916304267e-08,9.834176122227008e-08,1.48408467593527e-07
+0-1-1-1-2+1,0.0,1.3076922775147935e-07,0.0,0.0,0.0,5.6340170682547085e-08,1.3345946142167424e-07,0.0,0.0,4.946948919784234e-08
+0-1-1-1-2-1,0.0,0.0,0.0,6.327888396297932e-08,1.013767982976808e-07,0.0,0.0,0.0,0.0,0.0
+0-1-1-1-2-2,0.0,0.0,0.0,6.327888396297932e-08,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0-1-1-1+0+1,2.7281020703020994e-07,2.615384555029587e-07,1.0987514392957136e-07,3.796733037778759e-07,2.027535965953616e-07,6.197418775080179e-07,3.336486535541856e-07,2.186789748912801e-07,3.4419616427794527e-07,9.893897839568467e-08
+0-1-1-1+0+2,1.3640510351510497e-07,0.0,5.493757196478568e-08,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-1-2+1+1,5.456204140604199e-07,2.615384555029587e-07,5.493757196478568e-08,6.327888396297932e-07,1.520651974465212e-07,2.817008534127354e-07,4.671081149758599e-07,7.28929916304267e-08,9.834176122227008e-08,1.48408467593527e-07
+0-1-1-2+1+2,5.456204140604199e-07,0.0,1.0987514392957136e-07,1.8983665188893796e-07,5.06883991488404e-08,5.6340170682547085e-08,2.669189228433485e-07,1.457859832608534e-07,0.0,4.946948919784234e-08
+0-1-1-2+1-2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-2+1+0,6.820255175755248e-07,0.0,5.493757196478568e-08,6.327888396297932e-08,0.0,2.2536068273018834e-07,3.336486535541856e-07,0.0,4.917088061113504e-08,2.96816935187054e-07
+0-1-1-2+2+1,2.7281020703020994e-07,2.615384555029587e-07,5.493757196478568e-08,3.796733037778759e-07,5.06883991488404e-08,0.0,0.0,1.457859832608534e-07,4.917088061113504e-08,0.0
+0-1-1-2+2+2,8.184306210906298e-07,1.3076922775147935e-07,1.6481271589435703e-07,4.429521877408553e-07,3.041303948930424e-07,2.2536068273018834e-07,3.336486535541856e-07,1.457859832608534e-07,4.917088061113504e-08,4.946948919784234e-08
+0-1-1-2+2+0,2.7281020703020994e-07,2.615384555029587e-07,0.0,6.327888396297932e-08,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-1-2-1+1,1.3640510351510497e-07,1.3076922775147935e-07,0.0,1.2655776792595865e-07,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-1-2-1-1,0.0,0.0,0.0,6.327888396297932e-08,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,0.0,0.0
+0-1-1-2-2+1,0.0,0.0,0.0,6.327888396297932e-08,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-1-2-2+2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-2-2-1,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-2-2-2,0.0,0.0,0.0,6.327888396297932e-08,2.027535965953616e-07,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-1-2+0+1,1.3640510351510497e-07,6.538461387573968e-07,5.493757196478568e-08,5.062310717038346e-07,1.013767982976808e-07,1.6902051204764125e-07,2.0018919213251137e-07,7.28929916304267e-08,4.917088061113504e-08,1.48408467593527e-07
+0-1-1-2+0+2,0.0,0.0,5.493757196478568e-08,0.0,5.06883991488404e-08,5.6340170682547085e-08,0.0,1.457859832608534e-07,0.0,4.946948919784234e-08
+0-1-1+0+1+1,1.3640510351510496e-06,1.5692307330177523e-06,6.592508635774281e-07,2.151482054741297e-06,1.774093970209414e-06,1.0141230722858476e-06,9.342162299517198e-07,8.018229079346937e-07,7.867340897781606e-07,5.93633870374108e-07
+0-1-1+0+1+2,5.456204140604199e-07,6.538461387573968e-07,1.6481271589435703e-07,6.327888396297932e-07,4.055071931907232e-07,3.380410240952825e-07,6.005675763975341e-07,2.915719665217068e-07,3.4419616427794527e-07,5.441643811762657e-07
+0-1-1+0+1-1,0.0,0.0,0.0,0.0,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,4.917088061113504e-08,9.893897839568467e-08
+0-1-1+0+2+1,6.820255175755248e-07,3.9230768325443807e-07,4.3950057571828543e-07,5.062310717038346e-07,5.575723906372445e-07,6.197418775080179e-07,1.3345946142167424e-07,1.457859832608534e-07,3.4419616427794527e-07,2.96816935187054e-07
+0-1-1+0+2+2,1.6368612421812595e-06,1.3076922775147936e-06,7.141884355422138e-07,1.2655776792595864e-06,7.096375880837657e-07,1.2958239256985828e-06,8.674864992408826e-07,5.831439330434136e-07,5.900505673336205e-07,8.409813163633197e-07
+0-1-1+0+2-1,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-1+0-1+1,1.3640510351510497e-07,3.9230768325443807e-07,2.1975028785914271e-07,6.327888396297932e-08,2.53441995744202e-07,2.2536068273018834e-07,0.0,1.457859832608534e-07,1.9668352244454015e-07,2.473474459892117e-07
+0-1-1+0-1+2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0-1-1+0-1-1,2.7281020703020994e-07,0.0,0.0,2.531155358519173e-07,5.06883991488404e-08,2.817008534127354e-07,1.3345946142167424e-07,2.186789748912801e-07,9.834176122227008e-08,4.946948919784234e-08
+0-1-1+0-2+1,1.3640510351510497e-07,0.0,1.0987514392957136e-07,6.327888396297932e-08,5.06883991488404e-08,1.1268034136509417e-07,0.0,7.28929916304267e-08,0.0,4.946948919784234e-08
+0-1-1+0-2+2,0.0,0.0,0.0,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-1+0-2-1,1.3640510351510497e-07,2.615384555029587e-07,5.493757196478568e-08,3.163944198148966e-07,5.06883991488404e-08,0.0,6.672973071083712e-08,7.28929916304267e-08,0.0,4.946948919784234e-08
+0-1-1+0+0+1,1.3640510351510496e-06,1.438461505266273e-06,6.592508635774281e-07,1.202298795296607e-06,9.123911846791272e-07,1.5211846084287713e-06,1.601513537060091e-06,3.6446495815213353e-07,8.850758510004308e-07,6.925728487697928e-07
+0-1-1+0+0+2,1.3640510351510497e-07,1.3076922775147935e-07,4.3950057571828543e-07,2.531155358519173e-07,1.013767982976808e-07,1.6902051204764125e-07,1.3345946142167424e-07,5.831439330434136e-07,1.9668352244454015e-07,1.9787795679136935e-07
+0-1-1+0+0-1,0.0,0.0,0.0,2.531155358519173e-07,0.0,1.6902051204764125e-07,0.0,1.457859832608534e-07,4.917088061113504e-08,1.9787795679136935e-07
+0-1-2+1+1+1,1.3640510351510497e-07,0.0,1.0987514392957136e-07,1.8983665188893796e-07,5.06883991488404e-08,5.6340170682547085e-08,6.672973071083712e-08,7.28929916304267e-08,0.0,4.946948919784234e-08
+0-1-2+1+1+2,0.0,0.0,5.493757196478568e-08,6.327888396297932e-08,1.013767982976808e-07,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2+1+1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0-1-2+1+1+0,1.3640510351510497e-07,0.0,0.0,6.327888396297932e-08,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,0.0,0.0
+0-1-2+1+2+1,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2+1+2+2,1.3640510351510497e-07,1.3076922775147935e-07,5.493757196478568e-08,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-2+1+2+0,0.0,0.0,0.0,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-2+1-1+1,0.0,0.0,5.493757196478568e-08,1.2655776792595865e-07,1.013767982976808e-07,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-2+1-1-1,1.3640510351510497e-07,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,4.917088061113504e-08,0.0
+0-1-2+1-1+0,1.3640510351510497e-07,2.615384555029587e-07,5.493757196478568e-08,0.0,5.06883991488404e-08,1.1268034136509417e-07,1.3345946142167424e-07,0.0,0.0,9.893897839568467e-08
+0-1-2+1-2+1,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2+1-2-1,0.0,0.0,0.0,0.0,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-2+1+0+1,2.7281020703020994e-07,2.615384555029587e-07,2.7468785982392837e-07,2.531155358519173e-07,1.013767982976808e-07,0.0,3.336486535541856e-07,2.186789748912801e-07,0.0,4.946948919784234e-08
+0-1-2+1+0+2,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,6.672973071083712e-08,0.0,4.917088061113504e-08,0.0
+0-1-2+1+0-1,1.3640510351510497e-07,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,9.834176122227008e-08,0.0
+0-1-2+2+1+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1-2+2+1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-2+2+1+0,0.0,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,4.917088061113504e-08,0.0
+0-1-2+2+2+2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2+2+2+0,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2+2-1+0,1.3640510351510497e-07,1.3076922775147935e-07,0.0,6.327888396297932e-08,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-2+2+0+1,0.0,1.3076922775147935e-07,5.493757196478568e-08,0.0,5.06883991488404e-08,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0-1-2-1+1+1,2.7281020703020994e-07,2.615384555029587e-07,5.493757196478568e-08,3.163944198148966e-07,5.06883991488404e-08,1.1268034136509417e-07,1.3345946142167424e-07,0.0,1.9668352244454015e-07,4.946948919784234e-08
+0-1-2-1+1+2,0.0,0.0,0.0,1.2655776792595865e-07,1.013767982976808e-07,2.817008534127354e-07,1.3345946142167424e-07,7.28929916304267e-08,4.917088061113504e-08,0.0
+0-1-2-1+1-1,0.0,1.3076922775147935e-07,0.0,6.327888396297932e-08,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2-1+1-2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2-1+1+0,6.820255175755248e-07,7.846153665088761e-07,0.0,3.163944198148966e-07,2.53441995744202e-07,1.6902051204764125e-07,9.342162299517198e-07,0.0,9.834176122227008e-08,9.893897839568467e-08
+0-1-2-1+2+1,0.0,5.230769110059174e-07,1.0987514392957136e-07,1.2655776792595865e-07,5.06883991488404e-08,0.0,0.0,0.0,0.0,9.893897839568467e-08
+0-1-2-1+2+2,2.7281020703020994e-07,6.538461387573968e-07,0.0,2.531155358519173e-07,1.013767982976808e-07,2.2536068273018834e-07,4.0037838426502274e-07,0.0,0.0,1.48408467593527e-07
+0-1-2-1+2+0,1.3640510351510497e-07,0.0,5.493757196478568e-08,0.0,5.06883991488404e-08,0.0,6.672973071083712e-08,0.0,4.917088061113504e-08,4.946948919784234e-08
+0-1-2-1-1+1,0.0,0.0,5.493757196478568e-08,6.327888396297932e-08,0.0,0.0,0.0,0.0,0.0,9.893897839568467e-08
+0-1-2-1-1-1,0.0,1.3076922775147935e-07,0.0,1.2655776792595865e-07,0.0,0.0,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0-1-2-1-1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-2-1-1+0,2.7281020703020994e-07,7.846153665088761e-07,5.493757196478568e-08,4.429521877408553e-07,1.013767982976808e-07,5.6340170682547085e-08,4.0037838426502274e-07,2.186789748912801e-07,1.9668352244454015e-07,9.893897839568467e-08
+0-1-2-1-2+1,0.0,0.0,5.493757196478568e-08,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,4.946948919784234e-08
+0-1-2-1-2-1,0.0,3.9230768325443807e-07,0.0,6.327888396297932e-08,0.0,1.1268034136509417e-07,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2-1-2-2,0.0,0.0,0.0,0.0,5.06883991488404e-08,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,0.0
+0-1-2-1+0+1,2.7281020703020994e-07,1.3076922775147935e-07,1.0987514392957136e-07,1.2655776792595865e-07,1.520651974465212e-07,5.6340170682547085e-08,6.672973071083712e-08,2.915719665217068e-07,1.9668352244454015e-07,4.946948919784234e-08
+0-1-2-1+0+2,0.0,0.0,0.0,0.0,1.013767982976808e-07,0.0,0.0,0.0,0.0,0.0
+0-1-2-1+0-1,0.0,1.3076922775147935e-07,0.0,6.327888396297932e-08,5.06883991488404e-08,0.0,0.0,0.0,0.0,0.0
+0-1-2-2+1+1,8.184306210906298e-07,3.9230768325443807e-07,1.6481271589435703e-07,2.531155358519173e-07,1.013767982976808e-07,0.0,2.669189228433485e-07,1.457859832608534e-07,3.4419616427794527e-07,1.9787795679136935e-07
+0-1-2-2+1+2,2.7281020703020994e-07,0.0,0.0,6.327888396297932e-08,0.0,1.6902051204764125e-07,0.0,7.28929916304267e-08,4.917088061113504e-08,9.893897839568467e-08
+0-1-2-2+1-1,0.0,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2-2+1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.834176122227008e-08,0.0
+0-1-2-2+1+0,2.0460765527265745e-06,1.3076922775147935e-07,1.0987514392957136e-07,0.0,2.027535965953616e-07,3.380410240952825e-07,2.669189228433485e-07,1.457859832608534e-07,2.458544030556752e-07,1.9787795679136935e-07
+0-1-2-2+2+1,4.092153105453149e-07,0.0,5.493757196478568e-08,1.2655776792595865e-07,1.013767982976808e-07,0.0,1.3345946142167424e-07,0.0,9.834176122227008e-08,4.946948919784234e-08
+0-1-2-2+2+2,1.3640510351510496e-06,2.615384555029587e-07,2.1975028785914271e-07,3.796733037778759e-07,3.5481879404188283e-07,5.6340170682547085e-08,1.3345946142167424e-07,4.373579497825602e-07,9.834176122227008e-08,1.9787795679136935e-07
+0-1-2-2+2+0,5.456204140604199e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4751264183340511e-07,4.946948919784234e-08
+0-1-2-2-1+1,0.0,0.0,0.0,0.0,1.013767982976808e-07,5.6340170682547085e-08,0.0,2.186789748912801e-07,0.0,1.48408467593527e-07
+0-1-2-2-1-1,0.0,0.0,0.0,0.0,1.520651974465212e-07,0.0,0.0,0.0,0.0,0.0
+0-1-2-2-1-2,0.0,0.0,0.0,1.2655776792595865e-07,0.0,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0-1-2-2-1+0,4.092153105453149e-07,0.0,5.493757196478568e-08,2.531155358519173e-07,1.520651974465212e-07,5.6340170682547085e-08,3.336486535541856e-07,2.186789748912801e-07,9.834176122227008e-08,4.946948919784234e-08
+0-1-2-2-2+1,2.7281020703020994e-07,0.0,0.0,6.327888396297932e-08,1.013767982976808e-07,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0-1-2-2-2-1,1.3640510351510497e-07,0.0,0.0,0.0,5.06883991488404e-08,0.0,6.672973071083712e-08,0.0,9.834176122227008e-08,0.0
+0-1-2-2-2-2,2.7281020703020994e-07,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2-2+0+1,2.7281020703020994e-07,2.615384555029587e-07,0.0,1.8983665188893796e-07,2.53441995744202e-07,1.6902051204764125e-07,2.0018919213251137e-07,3.6446495815213353e-07,3.933670448890803e-07,4.946948919784234e-08
+0-1-2-2+0+2,0.0,0.0,1.0987514392957136e-07,0.0,5.06883991488404e-08,1.1268034136509417e-07,0.0,1.457859832608534e-07,4.917088061113504e-08,0.0
+0-1-2-2+0-1,0.0,1.3076922775147935e-07,5.493757196478568e-08,1.2655776792595865e-07,1.013767982976808e-07,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0-1+0+1+1+1,1.950592980266001e-05,1.3469230458402374e-05,8.790011514365708e-06,9.808227014261795e-06,1.1202136211893729e-05,9.352468333302816e-06,1.0476567721601429e-05,9.840553870107605e-06,7.375632091670256e-06,8.706630098820252e-06
+0-1+0+1+1+2,7.775090900360982e-06,4.838461426804736e-06,3.6808173216406403e-06,5.125589601001325e-06,3.3454343438234663e-06,3.7184512650481074e-06,4.40416222691525e-06,3.863328556412615e-06,3.687816045835128e-06,3.1165778194640674e-06
+0-1+0+1+1-1,1.0912408281208397e-06,0.0,1.6481271589435703e-07,1.8983665188893796e-07,5.06883991488404e-07,2.2536068273018834e-07,5.33837845686697e-07,2.186789748912801e-07,1.4751264183340511e-07,4.4522540278058106e-07
+0-1+0+1+1-2,0.0,0.0,0.0,0.0,5.06883991488404e-08,1.1268034136509417e-07,1.3345946142167424e-07,0.0,9.834176122227008e-08,4.946948919784234e-08
+0-1+0+1+1+0,9.957572556602662e-06,9.546153625857993e-06,4.559818473077211e-06,4.68263741326047e-06,7.856701868070262e-06,6.535459799175462e-06,8.141027146722128e-06,9.257409937064191e-06,5.16294246416918e-06,6.035277682136765e-06
+0-1+0+1+2+1,3.000912277332309e-06,3.1384614660355045e-06,1.8678774468027129e-06,2.151482054741297e-06,3.1933691463769452e-06,3.2113897289051837e-06,3.136297343409345e-06,3.4988635982604816e-06,2.851911075445832e-06,2.8692303734748555e-06
+0-1+0+1+2+2,1.1458028695268817e-05,7.846153665088762e-06,3.7906924655702116e-06,6.327888396297932e-06,5.2209051123305616e-06,6.4227794578103675e-06,6.3393244175295264e-06,6.85194121326011e-06,6.982265046781176e-06,5.4911133009605e-06
+0-1+0+1+2-1,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,1.3345946142167424e-07,0.0,0.0,4.946948919784234e-08
+0-1+0+1+2-2,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,9.893897839568467e-08
+0-1+0+1+2+0,1.2276459316359447e-06,1.8307691885207111e-06,5.493757196478567e-07,6.960677235927725e-07,8.617027855302869e-07,1.5775247791113183e-06,9.342162299517198e-07,1.6036458158693875e-06,1.7209808213897265e-06,9.893897839568469e-07
+0-1+0+1-1+1,2.0460765527265745e-06,3.0076922382840254e-06,1.538252015013999e-06,1.392135447185545e-06,2.7878619531862223e-06,1.2394837550160358e-06,2.135351382746788e-06,2.1138967572823743e-06,1.180101134667241e-06,9.893897839568469e-07
+0-1+0+1-1+2,2.7281020703020994e-07,2.615384555029587e-07,2.7468785982392837e-07,3.796733037778759e-07,5.06883991488404e-08,2.2536068273018834e-07,1.3345946142167424e-07,7.28929916304267e-08,9.834176122227008e-08,9.893897839568467e-08
