motif,0,1,2,3,4,5,6,7,8,9
+0-1-2-2-1-2,0.0,0.0,0.0,1.7897970049892065e-07,0.0,0.0,0.0,0.0,9.834175880449455e-08,0.0
+0-1-2-2-1+0,4.7252104271825537e-07,0.0,1.098751409114345e-07,2.53115503818178e-07,1.7558975200969853e-07,1.126803381908793e-07,2.984243781949159e-07,2.525087024300073e-07,1.3907624562968888e-07,9.893897594845429e-08
+0-1-2-2-2+1,3.858118421092197e-07,0.0,0.0,1.2655776392174144e-07,1.4336843579542482e-07,0.0,0.0,0.0,0.0,9.893897594845429e-08
+0-1-2-2-2-1,2.72810188423857e-07,0.0,0.0,0.0,1.0137679572836696e-07,0.0,1.334594569688172e-07,0.0,1.3907624562968888e-07,0.0
+0-1-2-2-2-2,3.858118421092197e-07,2.615384384023672e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-1-2-2+0+1,3.858118421092197e-07,3.6987118248661806e-07,0.0,2.1920446333374757e-07,2.2668538360909576e-07,1.9516805976484332e-07,2.3115854479539366e-07,3.259873093324229e-07,2.781524502283619e-07,9.893897594845429e-08
+0-1-2-2+0+2,0.0,0.0,1.553869101763154e-07,0.0,1.0137679572836696e-07,1.5935405799331065e-07,0.0,2.0617249970286393e-07,9.834175880449455e-08,0.0
+0-1-2-2+0-1,0.0,2.615384384023672e-07,1.098751409114345e-07,1.7897970049892065e-07,1.4336843579542482e-07,0.0,0.0,1.4578597794746506e-07,0.0,0.0
+0-1+0+1+1+1,3.2623037714470694e-06,2.6543075490806e-06,1.3898167439322153e-06,1.5756237769290554e-06,1.5070660116260732e-06,1.4517778538081402e-06,1.6722334988668103e-06,1.6938717214598023e-06,1.2044312352605094e-06,1.3125681598582243e-06
+0-1+0+1+1+2,2.0596638882463517e-06,1.5908724686639618e-06,8.993651587198045e-07,1.1390169922555808e-06,8.235876250767727e-07,9.154177187246813e-07,1.0842274024871407e-06,1.0613359283051828e-06,8.516630643211923e-07,7.853025716861732e-07
+0-1+0+1+1-1,7.716233684580631e-07,0.0,1.9030931609226113e-07,2.1920446333374757e-07,3.205815032673049e-07,2.2536065733646825e-07,3.774802599824164e-07,2.525087024300073e-07,1.703329143796481e-07,2.9681686911182694e-07
+0-1+0+1+1-2,0.0,0.0,0.0,0.0,1.0137679572836696e-07,1.5935405799331065e-07,1.8874016777495876e-07,0.0,1.3907624562968888e-07,9.893897594845429e-08
+0-1+0+1+1+0,2.330879825587804e-06,2.234574877487944e-06,1.0010079185542754e-06,1.0886885357942044e-06,1.2621260022686054e-06,1.2136004518124939e-06,1.4741019321732072e-06,1.642916988966636e-06,1.007700584122215e-06,1.0928134373208265e-06
+0-1+0+1+2+1,1.279591374520135e-06,1.281269517583467e-06,6.406760803394954e-07,7.379514628493146e-07,8.046521062441767e-07,8.507165554217567e-07,9.149505358807043e-07,1.0100331531679827e-06,7.489474723317747e-07,7.534957298087623e-07
+0-1+0+1+2+2,2.5003325235810213e-06,2.0258602174594836e-06,9.126897626389141e-07,1.2655736750360962e-06,1.028859447340097e-06,1.2030929586017295e-06,1.3007978007367911e-06,1.413442706656494e-06,1.1718732420028516e-06,1.0423839571019191e-06
+0-1+0+1+2-1,0.0,0.0,1.098751409114345e-07,0.0,0.0,0.0,1.8874016777495876e-07,0.0,0.0,9.893897594845429e-08
+0-1+0+1+2-2,2.72810188423857e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4578597794746506e-07,0.0,1.3992083817270302e-07
+0-1+0+1+2+0,8.184301187189644e-07,9.785863981739503e-07,3.4745561761438947e-07,4.197444844299098e-07,4.179870672778481e-07,5.962478514973705e-07,4.993593464083129e-07,6.837963251638442e-07,5.817972047699199e-07,4.424683437472761e-07
+0-1+0+1-1+1,1.056588307571461e-06,1.2542924831924723e-06,5.814041650365679e-07,5.936081360160972e-07,7.518294101613674e-07,5.285173214165e-07,7.549599154245217e-07,7.850807166387414e-07,4.817739865311004e-07,4.424683437472761e-07
+0-1+0+1-1+2,3.858118421092197e-07,3.6987118248661806e-07,2.4568825712029716e-07,3.1000189555443086e-07,1.0137679572836696e-07,2.2536065733646825e-07,1.8874016777495876e-07,1.4578597794746506e-07,1.3907624562968888e-07,1.3992083817270302e-07
+0-1+0+1-1-1,7.217876183274317e-07,2.615384384023672e-07,1.9030931609226113e-07,4.0021067560854867e-07,3.041303255215617e-07,3.3804093839147114e-07,5.502671440663268e-07,4.123449092345231e-07,2.9502521838686454e-07,3.2814337919755927e-07
+0-1+0+1-1-2,3.858118421092197e-07,5.848175740444696e-07,1.553869101763154e-07,4.197444844299098e-07,3.205815032673049e-07,2.2536065733646825e-07,2.669188872204904e-07,4.373578063210545e-07,2.408870998672827e-07,3.70195631160293e-07
+0-1+0+1-1+0,2.5880889830418043e-06,2.234574877487944e-06,7.370639615092458e-07,1.3029876000776928e-06,1.1558695326272015e-06,1.244590772547464e-06,1.3076261389369842e-06,1.6622080787076484e-06,1.0682618661468348e-06,9.281278668327972e-07
+0-1+0+1-2+1,6.100219598499625e-07,2.615384384023672e-07,2.6913799368493573e-07,3.7967319566399734e-07,3.205815032673049e-07,2.2536065733646825e-07,4.003782640378667e-07,2.9157192401459787e-07,2.9502521838686454e-07,3.12872443712327e-07
+0-1+0+1-2+2,0.0,2.615384384023672e-07,1.098751409114345e-07,0.0,0.0,0.0,0.0,1.4578597794746506e-07,9.834175880449455e-08,0.0
+0-1+0+1-2-1,6.100219598499625e-07,4.5299780420693086e-07,2.4568825712029716e-07,2.8299172739457377e-07,3.5117942391610485e-07,2.519608675314288e-07,2.669188872204904e-07,4.123449092345231e-07,2.408870998672827e-07,2.423499767748794e-07
+0-1+0+1-2-2,6.100219598499625e-07,4.5299780420693086e-07,0.0,1.7897970049892065e-07,4.179870672778481e-07,2.2536065733646825e-07,4.003782640378667e-07,2.9157192401459787e-07,3.406657533805022e-07,1.978779372135255e-07
+0-1+0+1+0+1,3.318845909548817e-06,3.1384319160752708e-06,1.785246831675987e-06,2.2850364235683365e-06,1.7820275327221906e-06,1.6014794397138903e-06,2.3724022665537824e-06,2.5334623904839956e-06,1.6337649548224682e-06,1.4873706710462338e-06
+0-1+0+1+0+2,1.2501716335058576e-06,1.0129330891007234e-06,6.215471285102206e-07,7.487250230961322e-07,6.569960432573167e-07,5.63401310048477e-07,8.007558067123644e-07,7.850807166387414e-07,5.295862140221924e-07,6.637021052075758e-07
+0-1+0+1+0-1,1.2200426715468066e-06,1.0129330891007234e-06,4.6616052565096916e-07,6.696801675576476e-07,4.966425530842693e-07,6.946075306172871e-07,8.334529849297489e-07,7.850807166387414e-07,4.397975099876293e-07,4.946945860745336e-07
+0-1+0+2+1+1,9.450415053475597e-07,7.846149047927853e-07,4.5302661250186953e-07,7.270182671745763e-07,5.169219321198097e-07,5.52018307564164e-07,5.16886012792278e-07,6.680747922271512e-07,3.5457614927993687e-07,5.044914570540673e-07
+0-1+0+2+1+2,7.217876183274317e-07,7.846149047927853e-07,3.4745561761438947e-07,5.062308154338718e-07,4.179870672778481e-07,4.2161106533733984e-07,5.16886012792278e-07,5.646263765997123e-07,3.9336689015141786e-07,4.5339512217277853e-07
+0-1+0+2+1-1,2.72810188423857e-07,2.615384384023672e-07,0.0,0.0,1.7558975200969853e-07,2.2536065733646825e-07,2.669188872204904e-07,0.0,0.0,0.0
+0-1+0+2+1-2,2.72810188423857e-07,2.615384384023672e-07,0.0,0.0,1.0137679572836696e-07,1.5935405799331065e-07,1.8874016777495876e-07,2.0617249970286393e-07,1.9668350310233523e-07,0.0
+0-1+0+2+1+0,1.1891505822491205e-06,1.1096123866324898e-06,4.111149858072256e-07,5.659831861779886e-07,6.491275597758143e-07,6.068017130585747e-07,8.852686168921469e-07,6.185171384237071e-07,5.109984416237125e-07,6.487855784413852e-07
+0-1+0+2+2+1,2.72810188423857e-07,4.5299780420693086e-07,1.553869101763154e-07,2.53115503818178e-07,1.4336843579542482e-07,0.0,3.531004625622942e-07,4.373578063210545e-07,3.6796105065481837e-07,1.713673247141029e-07
+0-1+0+2+2+2,6.682455303905844e-07,1.0129330891007234e-06,2.6913799368493573e-07,3.7967319566399734e-07,3.7931711160909757e-07,4.3640890114671967e-07,4.811947226365561e-07,6.519742622317653e-07,4.817739865311004e-07,4.846997377489147e-07
+0-1+0+2+2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.893897594845429e-08
+0-1+0+2+2-2,0.0,0.0,0.0,1.2655776392174144e-07,0.0,1.126803381908793e-07,1.334594569688172e-07,0.0,0.0,0.0
+0-1+0+2+2+0,7.217876183274317e-07,5.230767742011721e-07,0.0,1.7897970049892065e-07,3.041303255215617e-07,3.1870806211840174e-07,2.984243781949159e-07,3.571011925484722e-07,1.9668350310233523e-07,2.423499767748794e-07
+0-1+0+2-1+1,6.100219598499625e-07,0.0,1.9030931609226113e-07,2.1920446333374757e-07,2.8673682798814294e-07,3.3804093839147114e-07,2.669188872204904e-07,3.8571335794190374e-07,1.703329143796481e-07,1.713673247141029e-07
+0-1+0+2-1+2,3.858118421092197e-07,0.0,0.0,1.2655776392174144e-07,1.4336843579542482e-07,1.126803381908793e-07,0.0,0.0,1.3907624562968888e-07,9.893897594845429e-08
+0-1+0+2-1-1,0.0,2.615384384023672e-07,0.0,3.1000189555443086e-07,2.8673682798814294e-07,1.5935405799331065e-07,0.0,2.0617249970286393e-07,1.9668350310233523e-07,1.713673247141029e-07
+0-1+0+2-1-2,2.72810188423857e-07,2.615384384023672e-07,0.0,2.53115503818178e-07,2.0275357604085008e-07,0.0,1.334594569688172e-07,0.0,9.834175880449455e-08,1.978779372135255e-07
+0-1+0+2-1+0,1.0207613516611123e-06,1.6746587340601923e-06,4.111149858072256e-07,5.369388296814018e-07,6.166504118710088e-07,4.6459272688929327e-07,6.25979901663089e-07,9.220301718692646e-07,5.734255996115099e-07,4.744944015347002e-07
+0-1+0+2-2+1,2.72810188423857e-07,0.0,1.553869101763154e-07,1.2655776392174144e-07,1.0137679572836696e-07,1.126803381908793e-07,2.3115854479539366e-07,1.4578597794746506e-07,1.3907624562968888e-07,1.713673247141029e-07
+0-1+0+2-2+2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578597794746506e-07,1.3907624562968888e-07,9.893897594845429e-08
+0-1+0+2-2-1,0.0,2.615384384023672e-07,0.0,1.7897970049892065e-07,1.0137679572836696e-07,1.126803381908793e-07,0.0,0.0,0.0,1.978779372135255e-07
+0-1+0+2-2-2,2.72810188423857e-07,2.615384384023672e-07,1.098751409114345e-07,0.0,2.2668538360909576e-07,1.5935405799331065e-07,1.334594569688172e-07,1.4578597794746506e-07,1.3907624562968888e-07,9.893897594845429e-08
+0-1+0+2+0+1,1.659435517614149e-06,9.429895102794874e-07,4.6616052565096916e-07,8.676350536752278e-07,7.653769370445787e-07,7.126522494576238e-07,1.0075949213072517e-06,7.850807166387414e-07,6.06218763596501e-07,5.508684956124789e-07
+0-1+0+2+0+2,6.100219598499625e-07,9.785863981739503e-07,5.035108736036961e-07,3.3484030625636553e-07,3.7931711160909757e-07,3.3804093839147114e-07,3.531004625622942e-07,6.010906352886761e-07,2.601877989083892e-07,2.7984163481452445e-07
+0-1+0+2+0-1,8.184301187189644e-07,6.406355127714703e-07,1.9030931609226113e-07,3.57959333044012e-07,3.9263050223507394e-07,3.737182977526867e-07,3.2690751638638705e-07,2.525087024300073e-07,2.408870998672827e-07,1.978779372135255e-07
+0-1+0-1+1+1,1.1891505822491205e-06,8.270566743436047e-07,3.4745561761438947e-07,7.487250230961322e-07,5.823648816599972e-07,6.946075306172871e-07,7.549599154245217e-07,5.646263765997123e-07,4.0547329946001104e-07,5.508684956124789e-07
+0-1+0-1+2+1,1.0207613516611123e-06,1.0129330891007234e-06,4.255444272634325e-07,5.936081360160972e-07,5.997526948747493e-07,5.745588385987897e-07,5.502671440663268e-07,4.373578063210545e-07,4.716302518371688e-07,4.424683437472761e-07
+0-1+0-1+2+2,1.7468327641571894e-06,1.078349478570712e-06,5.602551028275561e-07,7.487250230961322e-07,7.096367068085822e-07,7.302512102016888e-07,7.895558995585953e-07,7.575254446694569e-07,6.296938800998384e-07,6.099002506033721e-07
+0-1+0-1-1+1,3.858118421092197e-07,5.848175740444696e-07,1.553869101763154e-07,1.7897970049892065e-07,2.2668538360909576e-07,2.760092937358612e-07,1.8874016777495876e-07,2.0617249970286393e-07,1.3907624562968888e-07,1.713673247141029e-07
+0-1+0-1-1+2,0.0,0.0,0.0,0.0,0.0,1.126803381908793e-07,1.334594569688172e-07,0.0,0.0,0.0
+0-1+0-1-1-1,5.456202652095814e-07,2.615384384023672e-07,1.098751409114345e-07,0.0,2.682177494232577e-07,1.5935405799331065e-07,3.2690751638638705e-07,2.9157192401459787e-07,9.834175880449455e-08,0.0
+0-1+0-1-2+1,2.72810188423857e-07,0.0,0.0,0.0,1.7558975200969853e-07,2.2536065733646825e-07,1.8874016777495876e-07,0.0,0.0,0.0
+0-1+0-1-2+2,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,0.0,0.0
+0-1+0-1-2-1,3.858118421092197e-07,5.230767742011721e-07,1.098751409114345e-07,1.2655776392174144e-07,2.682177494232577e-07,1.126803381908793e-07,2.3115854479539366e-07,1.4578597794746506e-07,9.834175880449455e-08,1.978779372135255e-07
+0-1+0-1-2-2,0.0,4.5299780420693086e-07,0.0,1.7897970049892065e-07,1.0137679572836696e-07,2.2536065733646825e-07,1.334594569688172e-07,2.9157192401459787e-07,0.0,0.0
+0-1+0-1+0+1,1.9096650672219787e-06,1.4084250156888018e-06,6.592502116595541e-07,8.859030020341615e-07,7.720615591291953e-07,7.967692126015243e-07,9.89760039602448e-07,8.986839119998012e-07,6.296938800998384e-07,6.17873126009346e-07
+0-1+0-1+0+2,9.048084168849476e-07,6.919653948333126e-07,3.2962535029901003e-07,3.1000189555443086e-07,2.8673682798814294e-07,3.3804093839147114e-07,1.8874016777495876e-07,5.256385888408646e-07,2.9502521838686454e-07,2.7984163481452445e-07
+0-1+0-1+0-1,1.0207613516611123e-06,1.2542924831924723e-06,4.5302661250186953e-07,5.936081360160972e-07,4.966425530842693e-07,5.403955830472535e-07,6.672967505010189e-07,7.289292521304358e-07,5.014462389379391e-07,4.3126480572652893e-07
+0-2+1+1+1+1,1.3910621024241556e-06,1.2542924831924723e-06,6.117583897991527e-07,8.004205914697089e-07,6.411625190412815e-07,8.12548306797783e-07,7.062004303159095e-07,9.104318795557969e-07,6.883914992583945e-07,7.663768938637882e-07
+0-2+1+1+1+2,7.217876183274317e-07,6.406355127714703e-07,2.4568825712029716e-07,5.516521892836465e-07,3.041303255215617e-07,4.507211623105816e-07,4.993593464083129e-07,3.571011925484722e-07,3.5457614927993687e-07,3.2814337919755927e-07
+0-2+1+1+1-1,0.0,4.5299780420693086e-07,0.0,0.0,1.0137679572836696e-07,1.9516805976484332e-07,0.0,1.4578597794746506e-07,0.0,9.893897594845429e-08
+0-2+1+1+1-2,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,2.525087024300073e-07,0.0,0.0
+0-2+1+1+1+0,1.3083497383979336e-06,1.078349478570712e-06,5.382757212255359e-07,9.213529128312765e-07,6.491275597758143e-07,8.432211330204486e-07,8.440706202893693e-07,9.670332615559933e-07,5.734255996115099e-07,5.596829373818733e-07
+0-2+1+1+2+1,6.682455303905844e-07,1.1400182811310197e-06,3.644145160903662e-07,4.0021067560854867e-07,2.8673682798814294e-07,5.163658881712427e-07,4.993593464083129e-07,5.454809228237069e-07,3.6796105065481837e-07,3.427345731310998e-07
+0-2+1+1+2+2,1.2200426715468066e-06,6.406355127714703e-07,3.806185380883094e-07,6.453199973938751e-07,3.9263050223507394e-07,6.273770411721667e-07,5.968484576829815e-07,6.99164428090656e-07,5.295862140221924e-07,5.328023223267194e-07
+0-2+1+1+2-1,2.72810188423857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.834175880449455e-08,0.0
+0-2+1+1+2-2,0.0,0.0,0.0,1.2655776392174144e-07,0.0,1.126803381908793e-07,1.334594569688172e-07,0.0,0.0,0.0
+0-2+1+1+2+0,4.7252104271825537e-07,4.5299780420693086e-07,1.553869101763154e-07,3.1000189555443086e-07,1.4336843579542482e-07,4.2161106533733984e-07,5.662202010548215e-07,4.610155900073584e-07,2.781524502283619e-07,1.978779372135255e-07
+0-2+1+1-1+1,5.456202652095814e-07,5.230767742011721e-07,0.0,1.7897970049892065e-07,1.4336843579542482e-07,2.760092937358612e-07,3.2690751638638705e-07,1.4578597794746506e-07,1.703329143796481e-07,2.423499767748794e-07
+0-2+1+1-1+2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3907624562968888e-07,0.0
+0-2+1+1-1-1,2.72810188423857e-07,4.5299780420693086e-07,1.098751409114345e-07,1.7897970049892065e-07,1.4336843579542482e-07,2.760092937358612e-07,3.531004625622942e-07,0.0,1.9668350310233523e-07,2.423499767748794e-07
+0-2+1+1-1-2,0.0,0.0,0.0,1.7897970049892065e-07,2.2668538360909576e-07,1.5935405799331065e-07,2.3115854479539366e-07,1.4578597794746506e-07,0.0,9.893897594845429e-08
+0-2+1+1-1+0,1.3364894200410055e-06,1.1400182811310197e-06,4.913763117777524e-07,6.815338125663717e-07,4.966425530842693e-07,5.63401310048477e-07,7.187004994250995e-07,5.454809228237069e-07,3.5457614927993687e-07,5.235355010246979e-07
+0-2+1+1-2+1,6.682455303905844e-07,2.615384384023672e-07,1.553869101763154e-07,1.7897970049892065e-07,0.0,1.126803381908793e-07,1.334594569688172e-07,1.4578597794746506e-07,2.408870998672827e-07,1.3992083817270302e-07
+0-2+1+1-2+2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.893897594845429e-08
+0-2+1+1-2-1,2.72810188423857e-07,2.615384384023672e-07,1.098751409114345e-07,0.0,2.483213898253185e-07,2.2536065733646825e-07,1.8874016777495876e-07,2.0617249970286393e-07,1.3907624562968888e-07,2.2123425395626512e-07
+0-2+1+1-2-2,0.0,3.6987118248661806e-07,1.098751409114345e-07,1.2655776392174144e-07,2.0275357604085008e-07,0.0,1.8874016777495876e-07,2.0617249970286393e-07,1.703329143796481e-07,1.3992083817270302e-07
+0-2+1+1-2+0,6.100219598499625e-07,5.230767742011721e-07,3.1077376913314356e-07,4.197444844299098e-07,2.2668538360909576e-07,5.63401310048477e-07,4.993593464083129e-07,4.373578063210545e-07,2.9502521838686454e-07,4.07935686882858e-07
+0-2+1+1+0+1,1.4175608077977748e-06,1.3076901399391807e-06,7.204986506428914e-07,8.583552947363141e-07,5.997526948747493e-07,7.558817508624697e-07,8.852686168921469e-07,8.986839119998012e-07,5.817972047699199e-07,7.134582018388265e-07
+0-2+1+1+0+2,6.100219598499625e-07,4.5299780420693086e-07,0.0,2.8299172739457377e-07,1.4336843579542482e-07,2.760092937358612e-07,1.334594569688172e-07,2.9157192401459787e-07,1.9668350310233523e-07,2.6176788648242947e-07
+0-2+1+1+0-1,5.456202652095814e-07,6.406355127714703e-07,3.9616032387041866e-07,4.0021067560854867e-07,3.041303255215617e-07,3.5632642586148356e-07,3.531004625622942e-07,3.259873093324229e-07,1.9668350310233523e-07,2.6176788648242947e-07
+0-2+1+2+1+1,9.048084168849476e-07,5.848175740444696e-07,3.644145160903662e-07,5.218107642342841e-07,3.041303255215617e-07,4.6459272688929327e-07,3.774802599824164e-07,5.256385888408646e-07,3.5457614927993687e-07,3.5672944504065736e-07
+0-2+1+2+1+2,7.716233684580631e-07,3.6987118248661806e-07,2.6913799368493573e-07,2.8299172739457377e-07,1.7558975200969853e-07,3.903360205674412e-07,4.220357325801397e-07,4.123449092345231e-07,2.408870998672827e-07,3.70195631160293e-07
+0-2+1+2+1-1,0.0,0.0,1.098751409114345e-07,1.7897970049892065e-07,0.0,0.0,0.0,2.0617249970286393e-07,0.0,0.0
+0-2+1+2+1-2,0.0,0.0,0.0,0.0,0.0,0.0,1.8874016777495876e-07,0.0,9.834175880449455e-08,9.893897594845429e-08
+0-2+1+2+1+0,6.100219598499625e-07,8.270566743436047e-07,2.1975026371404686e-07,5.062308154338718e-07,4.0550702875460614e-07,4.507211623105816e-07,6.25979901663089e-07,4.835172123215786e-07,3.406657533805022e-07,4.5339512217277853e-07
+0-2+1+2+2+1,5.456202652095814e-07,2.615384384023672e-07,2.1975026371404686e-07,2.8299172739457377e-07,1.7558975200969853e-07,2.519608675314288e-07,3.774802599824164e-07,2.525087024300073e-07,2.408870998672827e-07,2.6176788648242947e-07
+0-2+1+2+2+2,6.682455303905844e-07,5.230767742011721e-07,1.098751409114345e-07,4.3840880182832947e-07,2.682177494232577e-07,4.0627459974627934e-07,4.003782640378667e-07,2.9157192401459787e-07,3.261626349895846e-07,3.427345731310998e-07
+0-2+1+2+2-1,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,0.0,0.0
+0-2+1+2+2-2,0.0,0.0,0.0,1.2655776392174144e-07,0.0,0.0,0.0,0.0,0.0,0.0
+0-2+1+2+2+0,4.7252104271825537e-07,3.6987118248661806e-07,2.1975026371404686e-07,1.7897970049892065e-07,2.2668538360909576e-07,1.9516805976484332e-07,3.774802599824164e-07,2.525087024300073e-07,1.9668350310233523e-07,0.0
+0-2+1+2-1+1,2.72810188423857e-07,4.5299780420693086e-07,1.098751409114345e-07,0.0,1.0137679572836696e-07,1.9516805976484332e-07,0.0,2.9157192401459787e-07,2.1989883608849519e-07,0.0
+0-2+1+2-1+2,2.72810188423857e-07,2.615384384023672e-07,0.0,1.2655776392174144e-07,0.0,0.0,0.0,0.0,0.0,0.0
+0-2+1+2-1-1,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,1.703329143796481e-07,9.893897594845429e-08
+0-2+1+2-1-2,0.0,0.0,0.0,0.0,0.0,1.5935405799331065e-07,1.334594569688172e-07,0.0,0.0,1.3992083817270302e-07
+0-2+1+2-1+0,7.217876183274317e-07,8.270566743436047e-07,2.9070225020839264e-07,3.3484030625636553e-07,3.5117942391610485e-07,3.3804093839147114e-07,4.426347958055615e-07,4.835172123215786e-07,3.406657533805022e-07,2.2123425395626512e-07
+0-2+1+2-2+1,2.72810188423857e-07,0.0,1.098751409114345e-07,0.0,1.7558975200969853e-07,0.0,2.3115854479539366e-07,0.0,2.408870998672827e-07,1.713673247141029e-07
+0-2+1+2-2+2,0.0,0.0,0.0,1.2655776392174144e-07,0.0,0.0,0.0,1.4578597794746506e-07,0.0,0.0
+0-2+1+2-2-1,2.72810188423857e-07,2.615384384023672e-07,1.098751409114345e-07,0.0,1.0137679572836696e-07,0.0,4.003782640378667e-07,0.0,9.834175880449455e-08,0.0
+0-2+1+2-2-2,3.858118421092197e-07,2.615384384023672e-07,1.553869101763154e-07,0.0,1.0137679572836696e-07,0.0,2.3115854479539366e-07,1.4578597794746506e-07,9.834175880449455e-08,0.0
+0-2+1+2+0+1,8.627010347728217e-07,7.846149047927853e-07,5.153597952610725e-07,4.901558948863704e-07,3.362287086649856e-07,5.52018307564164e-07,4.623169507644117e-07,5.050172392049187e-07,3.808758629904688e-07,3.12872443712327e-07
+0-2+1+2+0+2,4.7252104271825537e-07,4.5299780420693086e-07,1.098751409114345e-07,3.1000189555443086e-07,1.7558975200969853e-07,2.2536065733646825e-07,2.3115854479539366e-07,2.0617249970286393e-07,1.3907624562968888e-07,1.713673247141029e-07
+0-2+1+2+0-1,2.72810188423857e-07,0.0,1.553869101763154e-07,1.2655776392174144e-07,1.7558975200969853e-07,2.2536065733646825e-07,2.984243781949159e-07,4.123449092345231e-07,1.9668350310233523e-07,1.3992083817270302e-07
+0-2+1-1+1+1,4.7252104271825537e-07,2.615384384023672e-07,2.1975026371404686e-07,1.7897970049892065e-07,1.4336843579542482e-07,2.2536065733646825e-07,2.3115854479539366e-07,0.0,9.834175880449455e-08,2.2123425395626512e-07
+0-2+1-1+1+2,2.72810188423857e-07,2.615384384023672e-07,0.0,1.7897970049892065e-07,0.0,0.0,1.8874016777495876e-07,1.4578597794746506e-07,1.3907624562968888e-07,1.3992083817270302e-07
+0-2+1-1+1-1,2.72810188423857e-07,2.615384384023672e-07,1.098751409114345e-07,0.0,0.0,0.0,1.8874016777495876e-07,0.0,0.0,9.893897594845429e-08
+0-2+1-1+1-2,0.0,0.0,1.098751409114345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0-2+1-1+1+0,3.858118421092197e-07,0.0,0.0,2.1920446333374757e-07,1.7558975200969853e-07,1.9516805976484332e-07,2.3115854479539366e-07,0.0,1.3907624562968888e-07,2.423499767748794e-07
+0-2+1-1+2+1,0.0,3.6987118248661806e-07,1.553869101763154e-07,1.7897970049892065e-07,2.0275357604085008e-07,2.2536065733646825e-07,1.334594569688172e-07,1.4578597794746506e-07,9.834175880449455e-08,1.713673247141029e-07
+0-2+1-1+2+2,4.7252104271825537e-07,3.6987118248661806e-07,1.098751409114345e-07,2.1920446333374757e-07,1.4336843579542482e-07,2.2536065733646825e-07,2.3115854479539366e-07,1.4578597794746506e-07,1.9668350310233523e-07,2.423499767748794e-07
+0-2+1-1+2-1,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,0.0,9.893897594845429e-08
+0-2+1-1+2+0,3.858118421092197e-07,0.0,1.098751409114345e-07,0.0,0.0,1.126803381908793e-07,1.8874016777495876e-07,0.0,0.0,1.3992083817270302e-07
+0-2+1-1-1+1,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,0.0,9.893897594845429e-08
+0-2+1-1-1-1,0.0,0.0,1.098751409114345e-07,1.2655776392174144e-07,0.0,0.0,1.334594569688172e-07,0.0,0.0,9.893897594845429e-08
+0-2+1-1-1-2,0.0,0.0,0.0,0.0,0.0,1.126803381908793e-07,1.334594569688172e-07,0.0,0.0,0.0
+0-2+1-1-1+0,3.858118421092197e-07,0.0,0.0,1.2655776392174144e-07,1.0137679572836696e-07,1.9516805976484332e-07,2.3115854479539366e-07,0.0,1.3907624562968888e-07,9.893897594845429e-08
+0-2+1-1-2-1,0.0,0.0,0.0,0.0,0.0,0.0,1.334594569688172e-07,0.0,0.0,0.0
+0-2+1-1-2-2,0.0,0.0,0.0,0.0,0.0,0.0,1.8874016777495876e-07,0.0,0.0,0.0
+0-2+1-1+0+1,2.72810188423857e-07,2.615384384023672e-07,0.0,2.1920446333374757e-07,2.483213898253185e-07,0.0,2.669188872204904e-07,1.4578597794746506e-07,1.9668350310233523e-07,2.2123425395626512e-07
+0-2+1-1+0+2,0.0,2.615384384023672e-07,0.0,1.2655776392174144e-07,0.0,0.0,0.0,0.0,0.0,9.893897594845429e-08
+0-2+1-1+0-1,0.0,2.615384384023672e-07,1.098751409114345e-07,1.2655776392174144e-07,1.0137679572836696e-07,1.126803381908793e-07,1.8874016777495876e-07,1.4578597794746506e-07,1.3907624562968888e-07,9.893897594845429e-08
+0-2+1-2+1+1,0.0,0.0,1.553869101763154e-07,0.0,1.4336843579542482e-07,1.126803381908793e-07,1.334594569688172e-07,1.4578597794746506e-07,0.0,1.3992083817270302e-07
+0-2+1-2+1+2,2.72810188423857e-07,2.615384384023672e-07,0.0,0.0,1.4336843579542482e-07,1.5935405799331065e-07,0.0,1.4578597794746506e-07,1.703329143796481e-07,0.0
+0-2+1-2+1-1,0.0,0.0,0.0,0.0,1.0137679572836696e-07,1.126803381908793e-07,0.0,0.0,0.0,0.0
+0-2+1-2+1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.893897594845429e-08
+0-2+1-2+1+0,0.0,2.615384384023672e-07,1.098751409114345e-07,1.2655776392174144e-07,1.7558975200969853e-07,0.0,2.3115854479539366e-07,0.0,0.0,1.3992083817270302e-07
